Company	Investor	category_list	raised_amount_usd	Valuation ($B)	funded_at	Country	Industry	Select Investors
Instacart	Sequoia Capital	E-Commerce|Groceries|Local Businesses	8500000	$2	12/30/2014	USA	On-Demand	Khosla Ventures, Kleiner Perkins Caufield & Byers, Collaborative Fund
Instacart	Thrive Capital	E-Commerce|Groceries|Local Businesses	220000000	$2	12/30/2014	USA	On-Demand	Khosla Ventures, Kleiner Perkins Caufield & Byers, Collaborative Fund
Instacart	Valiant Capital Partners	E-Commerce|Groceries|Local Businesses	220000000	$2	12/30/2014	USA	On-Demand	Khosla Ventures, Kleiner Perkins Caufield & Byers, Collaborative Fund
Intarcia Therapeutics	Alta Partners	Biotechnology	50000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	Alta Partners	Biotechnology	50000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	Farallon Capital Management	Biotechnology	200000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	Foresite Capital	Biotechnology	200000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	Fred Alger Management	Biotechnology	200000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	GGV Capital	Biotechnology	160000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	GGV Capital	Biotechnology	50000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	GGV Capital	Biotechnology	50000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	Marker	Biotechnology	160000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	New Enterprise Associates	Biotechnology	5000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	New Enterprise Associates	Biotechnology	50000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	New Enterprise Associates	Biotechnology	50000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	New Enterprise Associates	Biotechnology	50000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	New Leaf Venture Partners	Biotechnology	200000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	New Leaf Venture Partners	Biotechnology	5000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	New Leaf Venture Partners	Biotechnology	50000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	New Leaf Venture Partners	Biotechnology	50000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	Omega Funds	Biotechnology	50000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	Quadrille Capital	Biotechnology	200000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	Quadrille Capital	Biotechnology	50000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	RA Capital Management	Biotechnology	200000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	Venrock	Biotechnology	160000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	Venrock	Biotechnology	43000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	Venrock	Biotechnology	5000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	Venrock	Biotechnology	50000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	Venrock	Biotechnology	50000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Intarcia Therapeutics	Venrock	Biotechnology	50000000	$5.5	4/1/2014	USA	Healthcare	New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital
Iwjw	GGV Capital	Real Estate	120000000	$1	5/6/2015	China	eCommerce/Marketplace	Morningside Group, GGV Capital, Banyan Capital
Iwjw	Hillhouse Capital	Real Estate	150000000	$1	5/6/2015	China	eCommerce/Marketplace	Morningside Group, GGV Capital, Banyan Capital
Iwjw	Morningside Ventures	Real Estate	120000000	$1	5/6/2015	China	eCommerce/Marketplace	Morningside Group, GGV Capital, Banyan Capital
Iwjw	Temasek Holdings	Real Estate	150000000	$1	5/6/2015	China	eCommerce/Marketplace	Morningside Group, GGV Capital, Banyan Capital
Jawbone	Andreessen Horowitz	Consumer Electronics|Fitness|Hardware + Software|Mobile Software Tools|Personal Health|Wearables	20000000	$1.5	7/13/2011	USA	Hardware	Mayfield Fund, Khosla Ventures, T-Venture
Jawbone	Andreessen Horowitz	Consumer Electronics|Fitness|Hardware + Software|Mobile Software Tools|Personal Health|Wearables	49000000	$1.5	7/13/2011	USA	Hardware	Mayfield Fund, Khosla Ventures, T-Venture
Jawbone	BlackRock	Consumer Electronics|Fitness|Hardware + Software|Mobile Software Tools|Personal Health|Wearables	300000000	$1.5	7/13/2011	USA	Hardware	Mayfield Fund, Khosla Ventures, T-Venture
Jawbone	Deutsche Telekom	Consumer Electronics|Fitness|Hardware + Software|Mobile Software Tools|Personal Health|Wearables	40000000	$1.5	7/13/2011	USA	Hardware	Mayfield Fund, Khosla Ventures, T-Venture
Jawbone	Fortress Investment Group	Consumer Electronics|Fitness|Hardware + Software|Mobile Software Tools|Personal Health|Wearables	93000000	$1.5	7/13/2011	USA	Hardware	Mayfield Fund, Khosla Ventures, T-Venture
Jawbone	JP Morgan	Consumer Electronics|Fitness|Hardware + Software|Mobile Software Tools|Personal Health|Wearables	40000000	$1.5	7/13/2011	USA	Hardware	Mayfield Fund, Khosla Ventures, T-Venture
Jawbone	JPMorgan	Consumer Electronics|Fitness|Hardware + Software|Mobile Software Tools|Personal Health|Wearables	70000000	$1.5	7/13/2011	USA	Hardware	Mayfield Fund, Khosla Ventures, T-Venture
Jawbone	JPMorgan	Consumer Electronics|Fitness|Hardware + Software|Mobile Software Tools|Personal Health|Wearables	93000000	$1.5	7/13/2011	USA	Hardware	Mayfield Fund, Khosla Ventures, T-Venture
Jawbone	Khosla Ventures	Consumer Electronics|Fitness|Hardware + Software|Mobile Software Tools|Personal Health|Wearables	20000000	$1.5	7/13/2011	USA	Hardware	Mayfield Fund, Khosla Ventures, T-Venture
Jawbone	Khosla Ventures	Consumer Electronics|Fitness|Hardware + Software|Mobile Software Tools|Personal Health|Wearables	30000000	$1.5	7/13/2011	USA	Hardware	Mayfield Fund, Khosla Ventures, T-Venture
Jawbone	Khosla Ventures	Consumer Electronics|Fitness|Hardware + Software|Mobile Software Tools|Personal Health|Wearables	5000000	$1.5	7/13/2011	USA	Hardware	Mayfield Fund, Khosla Ventures, T-Venture
Jawbone	Kleiner Perkins Caufield & Byers	Consumer Electronics|Fitness|Hardware + Software|Mobile Software Tools|Personal Health|Wearables	20000000	$1.5	7/13/2011	USA	Hardware	Mayfield Fund, Khosla Ventures, T-Venture
Jawbone	Kleiner Perkins Caufield & Byers	Consumer Electronics|Fitness|Hardware + Software|Mobile Software Tools|Personal Health|Wearables	40000000	$1.5	7/13/2011	USA	Hardware	Mayfield Fund, Khosla Ventures, T-Venture
Jawbone	Mayfield Fund	Consumer Electronics|Fitness|Hardware + Software|Mobile Software Tools|Personal Health|Wearables	5000000	$1.5	7/13/2011	USA	Hardware	Mayfield Fund, Khosla Ventures, T-Venture
Jawbone	SV Angel	Consumer Electronics|Fitness|Hardware + Software|Mobile Software Tools|Personal Health|Wearables	5000000	$1.5	7/13/2011	USA	Hardware	Mayfield Fund, Khosla Ventures, T-Venture
Jawbone	Sequoia Capital	Consumer Electronics|Fitness|Hardware + Software|Mobile Software Tools|Personal Health|Wearables	20000000	$1.5	7/13/2011	USA	Hardware	Mayfield Fund, Khosla Ventures, T-Venture
Jawbone	Sequoia Capital	Consumer Electronics|Fitness|Hardware + Software|Mobile Software Tools|Personal Health|Wearables	30000000	$1.5	7/13/2011	USA	Hardware	Mayfield Fund, Khosla Ventures, T-Venture
Jawbone	Silver Lake Partners	Consumer Electronics|Fitness|Hardware + Software|Mobile Software Tools|Personal Health|Wearables	93000000	$1.5	7/13/2011	USA	Hardware	Mayfield Fund, Khosla Ventures, T-Venture
Jawbone	Wells Fargo & Company	Consumer Electronics|Fitness|Hardware + Software|Mobile Software Tools|Personal Health|Wearables	93000000	$1.5	7/13/2011	USA	Hardware	Mayfield Fund, Khosla Ventures, T-Venture
Jawbone	Yuri Milner	Consumer Electronics|Fitness|Hardware + Software|Mobile Software Tools|Personal Health|Wearables	40000000	$1.5	7/13/2011	USA	Hardware	Mayfield Fund, Khosla Ventures, T-Venture
Jet	Accel	E-Commerce|Online Shopping|Retail	140000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	Accel	E-Commerce|Online Shopping|Retail	55000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	Alibaba Capital Partners	E-Commerce|Online Shopping|Retail	140000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	Alibaba Capital Partners	E-Commerce|Online Shopping|Retail	350000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	Bain Capital Ventures	E-Commerce|Online Shopping|Retail	140000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	Bain Capital Ventures	E-Commerce|Online Shopping|Retail	350000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	Bain Capital Ventures	E-Commerce|Online Shopping|Retail	55000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	Citi Ventures	E-Commerce|Online Shopping|Retail	140000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	Coatue Management	E-Commerce|Online Shopping|Retail	140000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	David Spector	E-Commerce|Online Shopping|Retail	140000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	David Spector	E-Commerce|Online Shopping|Retail	55000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	Fidelity Investments	E-Commerce|Online Shopping|Retail	350000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	General Catalyst Partners	E-Commerce|Online Shopping|Retail	140000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	Goldman Sachs	E-Commerce|Online Shopping|Retail	140000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	Google Ventures	E-Commerce|Online Shopping|Retail	140000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	Google Ventures	E-Commerce|Online Shopping|Retail	350000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	MentorTech Ventures	E-Commerce|Online Shopping|Retail	140000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	MentorTech Ventures	E-Commerce|Online Shopping|Retail	55000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	New Enterprise Associates	E-Commerce|Online Shopping|Retail	140000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	New Enterprise Associates	E-Commerce|Online Shopping|Retail	55000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	Norwest Venture Partners - NVP	E-Commerce|Online Shopping|Retail	140000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	Primary Venture Partners	E-Commerce|Online Shopping|Retail	55000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	Silicon Valley Bank	E-Commerce|Online Shopping|Retail	140000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	Silicon Valley Bank	E-Commerce|Online Shopping|Retail	25000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	Temasek Holdings	E-Commerce|Online Shopping|Retail	140000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	Thrive Capital	E-Commerce|Online Shopping|Retail	140000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jet	Western Technology Investment	E-Commerce|Online Shopping|Retail	25000000	$1.5	11/4/2015	USA	eCommerce/Marketplace	Accel Partners, Thrive Capital, Norwest Venture Partners
Jiuxian.com	China Merchants Bank	E-Commerce	49000000	$1.05	7/30/2015	China	eCommerce/Marketplace	Sequoia Capital China, Rich Land Capital, Merrysunny Wealth
Jiuxian.com	China Minsheng Bank	E-Commerce	49000000	$1.05	7/30/2015	China	eCommerce/Marketplace	Sequoia Capital China, Rich Land Capital, Merrysunny Wealth
Jiuxian.com	Sequoia Capital	E-Commerce	32472800	$1.05	7/30/2015	China	eCommerce/Marketplace	Sequoia Capital China, Rich Land Capital, Merrysunny Wealth
Jiuxian.com	Sequoia Capital	E-Commerce	49000000	$1.05	7/30/2015	China	eCommerce/Marketplace	Sequoia Capital China, Rich Land Capital, Merrysunny Wealth
Jiuxian.com	Sequoia Capital	E-Commerce	68500000	$1.05	7/30/2015	China	eCommerce/Marketplace	Sequoia Capital China, Rich Land Capital, Merrysunny Wealth
Jiuxian.com	Shanghai Pudong Development Bank	E-Commerce	49000000	$1.05	7/30/2015	China	eCommerce/Marketplace	Sequoia Capital China, Rich Land Capital, Merrysunny Wealth
JustFab	Intelligent Beauty	E-Commerce|Fashion|Lifestyle|Online Shopping|Retail|Shoes	40000000	$1	8/29/2014	USA	eCommerce/Marketplace	Matrix Partners, Passport Capital, Rho Ventures
JustFab	Intelligent Beauty	E-Commerce|Fashion|Lifestyle|Online Shopping|Retail|Shoes	76000000	$1	8/29/2014	USA	eCommerce/Marketplace	Matrix Partners, Passport Capital, Rho Ventures
JustFab	KEC Ventures	E-Commerce|Fashion|Lifestyle|Online Shopping|Retail|Shoes	85000000	$1	8/29/2014	USA	eCommerce/Marketplace	Matrix Partners, Passport Capital, Rho Ventures
JustFab	Matrix Partners	E-Commerce|Fashion|Lifestyle|Online Shopping|Retail|Shoes	33000000	$1	8/29/2014	USA	eCommerce/Marketplace	Matrix Partners, Passport Capital, Rho Ventures
JustFab	Matrix Partners	E-Commerce|Fashion|Lifestyle|Online Shopping|Retail|Shoes	40000000	$1	8/29/2014	USA	eCommerce/Marketplace	Matrix Partners, Passport Capital, Rho Ventures
JustFab	Matrix Partners	E-Commerce|Fashion|Lifestyle|Online Shopping|Retail|Shoes	76000000	$1	8/29/2014	USA	eCommerce/Marketplace	Matrix Partners, Passport Capital, Rho Ventures
JustFab	Matrix Partners	E-Commerce|Fashion|Lifestyle|Online Shopping|Retail|Shoes	85000000	$1	8/29/2014	USA	eCommerce/Marketplace	Matrix Partners, Passport Capital, Rho Ventures
JustFab	Passport Capital	E-Commerce|Fashion|Lifestyle|Online Shopping|Retail|Shoes	85000000	$1	8/29/2014	USA	eCommerce/Marketplace	Matrix Partners, Passport Capital, Rho Ventures
JustFab	Rho Capital Partners	E-Commerce|Fashion|Lifestyle|Online Shopping|Retail|Shoes	76000000	$1	8/29/2014	USA	eCommerce/Marketplace	Matrix Partners, Passport Capital, Rho Ventures
JustFab	Rho Ventures	E-Commerce|Fashion|Lifestyle|Online Shopping|Retail|Shoes	40000000	$1	8/29/2014	USA	eCommerce/Marketplace	Matrix Partners, Passport Capital, Rho Ventures
JustFab	Shining Capital	E-Commerce|Fashion|Lifestyle|Online Shopping|Retail|Shoes	40000000	$1	8/29/2014	USA	eCommerce/Marketplace	Matrix Partners, Passport Capital, Rho Ventures
JustFab	Shining Capital	E-Commerce|Fashion|Lifestyle|Online Shopping|Retail|Shoes	85000000	$1	8/29/2014	USA	eCommerce/Marketplace	Matrix Partners, Passport Capital, Rho Ventures
JustFab	Technology Crossover Ventures	E-Commerce|Fashion|Lifestyle|Online Shopping|Retail|Shoes	33000000	$1	8/29/2014	USA	eCommerce/Marketplace	Matrix Partners, Passport Capital, Rho Ventures
JustFab	Technology Crossover Ventures	E-Commerce|Fashion|Lifestyle|Online Shopping|Retail|Shoes	40000000	$1	8/29/2014	USA	eCommerce/Marketplace	Matrix Partners, Passport Capital, Rho Ventures
JustFab	Technology Crossover Ventures	E-Commerce|Fashion|Lifestyle|Online Shopping|Retail|Shoes	76000000	$1	8/29/2014	USA	eCommerce/Marketplace	Matrix Partners, Passport Capital, Rho Ventures
